IId FId MId
Merino18012 Merino15829 Merino16132
Merino18013 Merino15841 Merino16004
Merino18014 Merino15841 Merino16004
Merino18015 Merino16101 Merino15994
Merino18016 0 Merino15994
Merino18017 Merino16265 Merino16250
Merino18018 Merino16265 Merino16250
Merino18019 Merino16201 Merino15850
Merino18020 Merino16201 Merino15850
Merino18021 Merino16021 Merino16306
Merino18022 Merino16021 Merino16306
Merino18023 Merino15911 Merino16182
Merino18024 Merino15911 Merino16182
Merino18025 0 0
Merino18026 Merino16033 0
Merino18027 Merino16347 Merino16354
Merino18028 0 Merino16354
Merino18029 Merino16197 Merino15882
Merino18030 Merino16197 Merino15882
Merino18031 Merino16325 Merino16124
Merino18032 Merino16325 Merino16124
Merino18033 Merino16247 Merino16076
Merino18034 Merino16247 Merino16076
Merino18035 Merino16141 Merino16086
Merino18036 0 Merino16086
Merino18037 Merino15857 Merino16340
Merino18038 Merino15857 Merino16340
Merino18039 Merino16095 Merino15940
Merino18040 Merino16095 Merino15940
Merino18041 Merino16305 Merino15796
Merino18042 Merino16305 Merino15796
Merino18043 Merino15999 Merino16228
Merino18044 Merino15999 Merino16228
Merino18045 0 Merino16184
Merino18046 Merino16213 Merino16184
Merino18047 0 Merino15960
Merino18048 Merino16371 Merino15960
Merino18049 Merino16045 Merino16134
Merino18050 Merino16045 Merino16134
Merino18051 Merino16215 Merino15858
Merino18052 Merino16215 Merino15858
Merino18053 Merino15791 Merino16138
Merino18054 0 Merino16138
Merino18055 Merino15871 Merino15978
Merino18056 Merino15871 Merino15978
Merino18057 0 Merino16186
Merino18058 Merino16377 Merino16186
Merino18059 Merino16055 Merino16288
Merino18060 0 Merino16288
Merino18061 Merino16291 Merino15928
Merino18062 Merino16291 Merino15928
Merino18063 Merino16179 Merino15962
Merino18064 Merino16179 Merino15962
Merino18065 Merino16217 Merino15816
Merino18066 0 Merino15816
Merino18067 Merino16139 Merino16322
Merino18068 Merino16139 Merino16322
Merino18069 Merino16173 Merino15870
Merino18070 Merino16173 Merino15870
Merino18071 Merino15841 Merino16358
Merino18072 Merino15841 Merino16358
Merino18073 Merino16101 Merino16048
Merino18074 Merino16101 Merino16048
Merino18075 0 Merino15938
Merino18076 Merino16265 Merino15938
Merino18077 Merino16201 Merino15964
Merino18078 Merino16201 Merino15964
Merino18079 Merino16021 Merino16378
Merino18080 Merino16021 Merino16378
Merino18081 Merino15911 Merino15862
Merino18082 Merino15911 Merino15862
Merino18083 Merino16033 Merino16206
Merino18084 Merino16033 Merino16206
Merino18085 Merino16347 Merino16156
Merino18086 Merino16347 Merino16156
Merino18087 Merino16197 Merino15970
Merino18088 Merino16197 Merino15970
Merino18089 0 Merino15954
Merino18090 Merino16325 0
Merino18091 0 Merino16220
Merino18092 Merino16247 Merino16220
Merino18093 Merino16141 Merino16166
Merino18094 Merino16141 Merino16166
Merino18095 Merino15857 Merino16344
Merino18096 Merino15857 Merino16344
Merino18097 Merino16095 Merino15990
Merino18098 Merino16095 Merino15990
Merino18099 Merino16305 Merino15914
Merino18100 Merino16305 Merino15914
Merino18101 Merino15999 Merino15800
Merino18102 0 Merino15800
Merino18103 Merino16213 Merino16110
Merino18104 Merino16213 Merino16110
Merino18105 Merino16371 Merino16194
Merino18106 Merino16371 Merino16194
Merino18107 Merino16045 Merino16062
Merino18108 Merino16045 Merino16062
Merino18109 0 0
Merino18110 Merino16215 Merino16276
Merino18111 0 Merino15832
Merino18112 Merino15791 Merino15832
Merino18113 Merino15871 Merino15848
Merino18114 Merino15871 Merino15848
Merino18115 Merino16377 Merino16116
Merino18116 Merino16377 Merino16116
Merino18117 Merino16055 Merino16210
Merino18118 0 Merino16210
Merino18119 0 Merino15868
Merino18120 Merino16291 Merino15868
Merino18121 Merino16179 Merino16130
Merino18122 Merino16179 Merino16130
Merino18123 0 Merino16010
Merino18124 Merino16217 Merino16010
Merino18125 Merino16139 Merino15900
Merino18126 0 Merino15900
Merino18127 0 Merino16314
Merino18128 0 Merino16314
Merino18129 Merino15829 Merino15842
Merino18130 0 Merino15842
Merino18131 Merino16101 Merino16312
Merino18132 Merino16101 Merino16312
Merino18133 Merino16265 Merino16326
Merino18134 0 Merino16326
Merino18135 Merino16201 Merino15820
Merino18136 Merino16201 Merino15820
Merino18137 Merino16021 Merino16126
Merino18138 0 Merino16126
Merino18139 0 Merino16014
Merino18140 0 0
Merino18141 Merino16033 Merino15956
Merino18142 Merino16033 Merino15956
Merino18143 Merino16347 Merino15934
Merino18144 Merino16347 Merino15934
Merino18145 Merino16197 Merino16100
Merino18146 Merino16197 Merino16100
Merino18147 Merino16325 Merino15874
Merino18148 Merino16325 Merino15874
Merino18149 Merino16247 Merino16316
Merino18150 0 Merino16316
Merino18151 0 Merino16262
Merino18152 Merino16141 Merino16262
Merino18153 Merino15857 Merino15804
Merino18154 Merino15857 Merino15804
Merino18155 Merino16095 Merino16056
Merino18156 Merino16095 Merino16056
Merino18157 Merino16305 Merino16384
Merino18158 Merino16305 Merino16384
Merino18159 Merino15999 Merino16380
Merino18160 Merino15999 Merino16380
Merino18161 Merino16213 Merino15996
Merino18162 0 Merino15996
Merino18163 Merino16371 Merino16382
Merino18164 0 0
Merino18165 Merino16045 Merino15794
Merino18166 Merino16045 Merino15794
Merino18167 Merino16215 Merino15856
Merino18168 Merino16215 Merino15856
Merino18169 0 Merino16148
Merino18170 Merino15791 Merino16148
Merino18171 Merino15871 Merino16320
Merino18172 Merino15871 Merino16320
Merino18173 Merino16377 Merino16080
Merino18174 0 Merino16080
Merino18175 0 Merino16168
Merino18176 Merino16055 0
Merino18177 Merino16291 Merino16260
Merino18178 Merino16291 Merino16260
Merino18179 Merino16179 Merino16036
Merino18180 Merino16179 Merino16036
Merino18181 Merino16217 Merino16170
Merino18182 Merino16217 Merino16170
Merino18183 Merino16139 Merino16338
Merino18184 Merino16139 Merino16338
Merino18185 Merino16173 Merino16362
Merino18186 Merino16173 Merino16362
Merino18187 Merino15829 Merino15982
Merino18188 Merino15829 Merino15982
Merino18189 0 0
Merino18190 Merino15841 Merino15884
Merino18191 0 Merino16422
Merino18192 Merino16557 Merino16422
Merino18193 0 Merino17142
Merino18194 Merino17167 Merino17142
Merino18195 Merino16513 Merino16474
Merino18196 Merino16513 Merino16474
Merino18197 Merino17121 Merino16596
Merino18198 Merino17121 Merino16596
Merino18199 Merino16619 Merino16450
Merino18200 Merino16619 Merino16450
Merino18201 Merino16489 Merino16928
Merino18202 Merino16489 Merino16928
Merino18203 Merino16567 Merino16662
Merino18204 Merino16567 Merino16662
Merino18205 Merino16699 Merino16952
Merino18206 Merino16699 Merino16952
Merino18207 Merino17111 Merino17038
Merino18208 0 Merino17038
Merino18209 Merino17161 Merino16958
Merino18210 Merino17161 Merino16958
Merino18211 Merino17089 Merino16586
Merino18212 Merino17089 Merino16586
Merino18213 0 Merino16780
Merino18214 Merino16693 Merino16780
Merino18215 Merino16395 Merino16974
Merino18216 Merino16395 0
Merino18217 0 Merino16964
Merino18218 0 Merino16964
Merino18219 Merino16797 0
Merino18220 Merino16797 Merino17130
Merino18221 Merino16939 Merino17114
Merino18222 Merino16939 Merino17114
Merino18223 Merino16785 Merino16946
Merino18224 0 Merino16946
Merino18225 Merino17097 Merino16452
Merino18226 0 Merino16452
Merino18227 Merino16899 Merino16502
Merino18228 Merino16899 Merino16502
Merino18229 Merino17173 Merino16590
Merino18230 Merino17173 Merino16590
Merino18231 Merino17007 Merino16580
Merino18232 Merino17007 Merino16580
Merino18233 Merino16565 Merino16836
Merino18234 Merino16565 Merino16836
Merino18235 Merino16789 Merino16460
Merino18236 Merino16789 Merino16460
Merino18237 Merino16909 Merino16752
Merino18238 Merino16909 Merino16752
Merino18239 Merino16429 Merino16660
Merino18240 Merino16429 Merino16660
Merino18241 Merino16773 0
Merino18242 0 Merino16602
Merino18243 Merino16949 Merino17084
Merino18244 Merino16949 Merino17084
Merino18245 Merino16819 0
Merino18246 Merino16819 0
Merino18247 0 Merino16406
Merino18248 Merino16471 Merino16406
Merino18249 Merino16411 0
Merino18250 Merino16411 Merino16802
Merino18251 Merino16677 Merino17134
Merino18252 Merino16677 Merino17134
Merino18253 0 Merino16968
Merino18254 Merino16795 Merino16968
Merino18255 Merino16911 Merino16560
Merino18256 Merino16911 Merino16560
Merino18257 Merino16757 Merino16956
Merino18258 Merino16757 Merino16956
Merino18259 Merino16593 Merino17160
Merino18260 Merino16593 Merino17160
Merino18261 0 Merino16456
Merino18262 0 Merino16456
Merino18263 0 Merino16980
Merino18264 Merino16959 Merino16980
Merino18265 Merino16735 Merino17108
Merino18266 Merino16735 Merino17108
Merino18267 Merino16581 Merino16784
Merino18268 Merino16581 Merino16784
Merino18269 0 Merino16544
Merino18270 Merino17003 Merino16544
Merino18271 Merino17167 Merino16910
Merino18272 Merino17167 Merino16910
Merino18273 0 Merino17118
Merino18274 Merino16513 Merino17118
Merino18275 0 Merino16432
Merino18276 Merino17121 Merino16432
Merino18277 Merino16619 0
Merino18278 Merino16619 Merino16594
Merino18279 0 Merino16506
Merino18280 Merino16489 Merino16506
Merino18281 Merino16567 Merino16604
Merino18282 Merino16567 Merino16604
Merino18283 Merino16699 Merino17056
Merino18284 Merino16699 Merino17056
Merino18285 0 Merino16670
Merino18286 Merino17111 Merino16670
Merino18287 Merino17161 Merino16698
Merino18288 Merino17161 Merino16698
Merino18289 Merino17089 Merino16712
Merino18290 Merino17089 Merino16712
Merino18291 Merino16693 Merino16492
Merino18292 Merino16693 Merino16492
Merino18293 Merino16395 Merino16754
Merino18294 Merino16395 Merino16754
Merino18295 Merino17013 Merino16462
Merino18296 Merino17013 Merino16462
Merino18297 Merino16797 Merino16468
Merino18298 Merino16797 Merino16468
Merino18299 0 Merino17066
Merino18300 Merino16939 Merino17066
Merino18301 Merino16785 0
Merino18302 Merino16785 Merino17096
Merino18303 Merino17097 Merino16894
Merino18304 0 Merino16894
Merino18305 0 Merino17042
Merino18306 Merino16899 Merino17042
Merino18307 Merino17173 Merino16570
Merino18308 Merino17173 Merino16570
Merino18309 Merino17007 Merino16740
Merino18310 0 Merino16740
Merino18311 0 Merino16782
Merino18312 Merino16565 Merino16782
Merino18313 Merino16789 Merino17106
Merino18314 Merino16789 Merino17106
Merino18315 Merino16909 Merino16550
Merino18316 0 Merino16550
Merino18317 0 Merino16470
Merino18318 Merino16429 Merino16470
Merino18319 0 Merino16440
Merino18320 0 Merino16440
Merino18321 Merino16949 Merino16746
Merino18322 0 0
Merino18323 0 Merino16744
Merino18324 Merino16819 Merino16744
Merino18325 Merino16471 Merino16656
Merino18326 Merino16471 Merino16656
Merino18327 Merino16411 0
Merino18328 Merino16411 Merino16680
Merino18329 Merino16677 Merino16498
Merino18330 Merino16677 Merino16498
Merino18331 Merino16795 Merino16658
Merino18332 0 Merino16658
Merino18333 Merino16911 Merino16732
Merino18334 Merino16911 Merino16732
Merino18335 Merino16757 Merino16426
Merino18336 Merino16757 Merino16426
Merino18337 Merino16593 Merino17050
Merino18338 Merino16593 Merino17050
Merino18339 Merino16969 Merino16588
Merino18340 Merino16969 Merino16588
Merino18341 Merino16959 Merino16764
Merino18342 Merino16959 0
Merino18343 Merino16735 Merino16814
Merino18344 Merino16735 Merino16814
Merino18345 0 Merino17046
Merino18346 Merino16581 Merino17046
Merino18347 Merino17003 Merino16614
Merino18348 Merino17003 Merino16614
Merino18349 Merino16557 Merino16892
Merino18350 Merino16557 Merino16892
Merino18351 Merino16513 Merino16396
Merino18352 Merino16513 Merino16396
Merino18353 Merino17121 Merino16748
Merino18354 0 Merino16748
Merino18355 Merino16619 Merino16992
Merino18356 Merino16619 Merino16992
Merino18357 Merino16489 Merino16792
Merino18358 Merino16489 Merino16792
Merino18359 Merino16567 Merino16528
Merino18360 Merino16567 Merino16528
Merino18361 0 Merino16830
Merino18362 Merino16699 Merino16830
Merino18363 Merino17111 Merino17006
Merino18364 Merino17111 Merino17006
Merino18365 Merino17161 Merino17112
Merino18366 Merino17161 Merino17112
Merino18367 Merino17089 Merino16630
Merino18368 Merino17089 Merino16630
Merino18369 Merino16693 Merino16478
Merino18370 Merino16693 Merino16478
Merino18371 Merino16395 Merino16760
Merino18372 0 Merino16760
Merino18373 Merino17013 Merino16810
Merino18374 Merino17013 Merino16810
Merino18375 0 Merino17092
Merino18376 Merino16797 Merino17092
Merino18377 Merino16939 Merino17058
Merino18378 Merino16939 Merino17058
Merino18379 Merino16785 Merino16598
Merino18380 Merino16785 0
Merino18381 0 Merino16414
Merino18382 Merino17097 Merino16414
Merino18383 Merino16899 Merino16556
Merino18384 Merino16899 Merino16556
Merino18385 Merino17173 Merino16912
Merino18386 Merino17173 Merino16912
Merino18387 Merino17007 Merino16804
Merino18388 Merino17007 Merino16804
Merino18389 Merino16565 Merino16710
Merino18390 Merino16565 Merino16710
Merino18391 Merino16789 Merino17190
Merino18392 Merino16789 Merino17190
Merino18393 0 Merino16966
Merino18394 Merino16909 Merino16966
Merino18395 Merino16429 Merino16920
Merino18396 Merino16429 Merino16920
Merino18397 Merino16773 Merino17140
Merino18398 Merino16773 Merino17140
Merino18399 Merino16949 Merino17040
Merino18400 Merino16949 Merino17040
Merino18401 Merino16819 Merino17156
Merino18402 Merino16819 Merino17156
Merino18403 Merino16471 Merino16796
Merino18404 Merino16471 Merino16796
Merino18405 Merino16411 Merino16820
Merino18406 0 Merino16820
Merino18407 Merino16677 Merino16620
Merino18408 Merino16677 Merino16620
Merino18409 Merino16795 Merino16652
Merino18410 Merino16795 Merino16652
Merino18411 Merino16911 Merino17078
Merino18412 0 Merino17078
Merino18413 Merino16757 Merino16692
Merino18414 0 Merino16692
Merino18415 Merino16593 Merino17004
Merino18416 Merino16593 0
Merino18417 Merino16969 Merino16720
Merino18418 0 Merino16720
Merino18419 Merino16959 Merino17148
Merino18420 Merino16959 Merino17148
Merino18421 Merino16735 Merino17180
Merino18422 Merino16735 Merino17180
Merino18423 Merino16581 Merino16728
Merino18424 Merino16581 Merino16728
Merino18425 0 Merino16906
Merino18426 Merino17003 Merino16906
Merino18427 Merino16557 Merino16934
Merino18428 Merino16557 Merino16934
Merino18429 Merino17167 Merino16938
Merino18430 Merino17167 Merino16938
Merino18431 Merino17121 Merino16954
Merino18432 Merino17121 Merino16954
Merino18433 Merino16619 Merino16402
Merino18434 Merino16619 Merino16402
Merino18435 Merino16489 Merino16564
Merino18436 Merino16489 Merino16564
Merino18437 Merino16567 Merino16874
Merino18438 Merino16567 Merino16874
Merino18439 Merino16699 Merino17024
Merino18440 Merino16699 Merino17024
Merino18441 Merino17111 Merino16666
Merino18442 Merino17111 Merino16666
Merino18443 Merino17161 0
Merino18444 Merino17161 Merino16634
Merino18445 Merino17089 Merino16962
Merino18446 Merino17089 Merino16962
Merino18447 Merino16693 Merino16750
Merino18448 Merino16693 Merino16750
Merino18449 Merino16395 Merino16696
Merino18450 0 Merino16696
Merino18451 Merino17013 Merino16718
Merino18452 Merino17013 0
Merino18453 Merino16797 Merino16454
Merino18454 0 Merino16454
Merino18455 Merino16939 Merino16488
Merino18456 Merino16939 Merino16488
Merino18457 Merino16785 Merino16724
Merino18458 Merino16785 Merino16724
Merino18459 Merino17097 Merino16404
Merino18460 Merino17097 Merino16404
Merino18461 0 Merino16642
Merino18462 Merino16899 Merino16642
Merino18463 Merino17173 Merino16542
Merino18464 0 Merino16542
Merino18465 Merino17007 Merino17060
Merino18466 0 Merino17060
Merino18467 Merino16565 Merino16950
Merino18468 Merino16565 Merino16950
Merino18469 Merino16789 Merino17174
Merino18470 Merino16789 0
Merino18471 Merino16909 0
Merino18472 Merino16909 Merino16444
Merino18473 Merino16429 Merino17076
Merino18474 0 Merino17076
Merino18475 Merino16773 Merino16890
Merino18476 Merino16773 Merino16890
Merino18477 0 Merino17182
Merino18478 Merino16949 Merino17182
Merino18479 Merino16819 Merino16904
Merino18480 Merino16819 Merino16904
Merino18481 Merino16471 Merino16862
Merino18482 Merino16471 Merino16862
Merino18483 Merino16411 Merino17166
Merino18484 Merino16411 Merino17166
Merino18485 Merino16677 Merino16896
Merino18486 Merino16677 Merino16896
Merino18487 Merino16795 Merino17008
Merino18488 0 Merino17008
Merino18489 0 Merino16924
Merino18490 Merino16911 Merino16924
Merino18491 Merino16757 Merino17168
Merino18492 Merino16757 Merino17168
Merino18493 Merino16593 Merino16690
Merino18494 0 Merino16690
Merino18495 Merino16969 Merino16926
Merino18496 Merino16969 Merino16926
Merino18497 Merino16959 0
Merino18498 Merino16959 Merino16996
Merino18499 0 Merino17172
Merino18500 0 Merino17172
Merino18501 Merino16581 Merino16866
Merino18502 Merino16581 Merino16866
Merino18503 Merino17003 Merino16420
Merino18504 0 Merino16420
Merino18505 0 Merino17082
Merino18506 Merino16557 Merino17082
Merino18507 Merino17167 Merino16878
Merino18508 0 Merino16878
Merino18509 Merino16513 Merino16526
Merino18510 Merino16513 Merino16526
Merino18511 Merino16619 Merino16606
Merino18512 Merino16619 Merino16606
Merino18513 Merino16489 Merino16398
Merino18514 0 Merino16398
Merino18515 Merino16567 0
Merino18516 Merino16567 Merino16500
Merino18517 Merino16699 Merino17014
Merino18518 Merino16699 Merino17014
Merino18519 Merino17111 Merino17186
Merino18520 Merino17111 Merino17186
Merino18521 Merino17161 Merino16940
Merino18522 Merino17161 Merino16940
Merino18523 0 Merino16984
Merino18524 Merino17089 0
Merino18525 0 Merino17188
Merino18526 0 Merino17188
Merino18527 Merino16395 Merino16694
Merino18528 Merino16395 Merino16694
Merino18529 Merino17013 Merino16572
Merino18530 Merino17013 Merino16572
